,a,b,total_infections_1,total_infections_2,total_vaccinated_1,total_vaccinated_2,loss_clinical_burden,loss_equity_of_burden,loss_equity_of_vaccination
186,0.24999999999999997,0.32499999999999996,23.245435264591094,1.0000000000000284,462.955609336494,99.0,13.880528892848211,0.012318853754462733,0.08378692481516992
187,0.24999999999999997,0.35,23.455082061322457,1.0000000000000142,462.43803620338315,99.0,13.88100041565253,0.014897509354262317,0.08130257377623873
188,0.24999999999999997,0.37499999999999994,23.716209460062203,1.0000000000000142,461.80145496502365,99.0,13.881781800954396,0.018109376358761337,0.07824698383211337
189,0.24999999999999997,0.3999999999999999,24.000877752632164,1.0000000000000284,461.1174314841613,99.0,13.882872337406754,0.02161079635736793,0.07496367112397273
190,0.24999999999999997,0.42499999999999993,24.331396288010012,1.0000000000000568,460.33585220575173,99.0,13.884441324650666,0.02567617434250774,0.07121209058760836
191,0.24999999999999997,0.44999999999999996,24.70718044384671,1.0000000000000568,459.46314118802394,99.0,13.886606985809157,0.030298319459299117,0.06702307770251359
192,0.24999999999999997,0.4749999999999999,25.13887733787118,1.0000000000000284,458.48066847771236,99.0,13.889576999744179,0.035608191255807636,0.062307208693018534
193,0.24999999999999997,0.4999999999999999,25.65867542724544,1.0000000000000568,457.32494249939754,99.0,13.893807158761144,0.042001707755103423,0.056759723997107825
194,0.24999999999999997,0.5249999999999999,26.26498007138315,1.0000000000000142,456.0126046836352,99.0,13.899598786797311,0.04945925487800898,0.05046050248144751
195,0.24999999999999997,0.5499999999999999,26.958777503059196,1.0000000000000284,454.55539307382037,99.0,13.907294250209834,0.05799296328762038,0.0434658867543376
196,0.24999999999999997,0.575,27.83943001728437,1.0000000000000853,452.7696010642894,99.0,13.91859537160595,0.0688249892125744,0.034894085108587936
197,0.24999999999999997,0.5999999999999999,28.967075213801138,1.000000000000071,450.579078634908,99.0,13.935373012886574,0.08269502512973456,0.024379577447558365
198,0.24999999999999997,0.6249999999999999,30.387462036566433,1.0000000000000853,447.95889199711286,99.0,13.959842323179558,0.10016578304974402,0.01180268158614095
199,0.24999999999999997,0.6499999999999999,31.7624497739543,1.0000000000001137,445.5547662745809,99.0,13.98670505168815,0.11707813221960675,0.0002628781179876416
200,0.24999999999999997,0.6749999999999998,31.78163516804466,1.0000000000001137,445.5220740079919,99.0,13.987100339026568,0.1173141125669181,0.00010595523836109955
201,0.24999999999999997,0.6999999999999998,32.02708528542718,1.0187676721042607,445.33097102896903,98.95608869005305,13.99993480018951,0.11519831392302848,0.00013714523390451205
202,0.24999999999999997,0.7249999999999999,43.65715313903348,1.955237522364385,437.44877997075076,97.21039374412473,14.647406465677461,0.0020299974912161844,9.638986509186154e-06
203,0.27499999999999997,0.1,22.251730417478086,1.0000000000000142,465.49189611974975,98.99999999999997,13.8802869275489,9.62841349765875e-05,0.09596110137480007
